statement,label
"Who was the executive producer of the soundtrack for which Rihanna recorded ""Dancing in the Dark""? Rihanna.",0
Arjun Kapoor and Boney Kapoor are both in which country's film industry? India,0
"Steve Pink is the co-writer of what film that starred John Cusack, Minnie Driver, Alan Arkin, and Dan Aykroyd? Grosse Pointe Blank.",0
"In what year was the Indian female singer born who does the song ""Meri Chunar Udd Udd Jaye""?1964.",0
Which television series is set in a teaching hospital and began airing on ABC in 2009? Scrubs,0
The Cleaveland Indians drafted Dwight Bernard Taylor in what year?1981.,0
"What's the name of the american composer, conductor and arranger who was also one of the producers of the Beach Boys'? Henry Mancini.",0
The Mercurial Vapor is a football boot endorsed by which Portuguese professional footballer who plays as a forward for Spanish club Real Madrid and the Portugal national team? Cristiano Ronaldo,0
What home of the University of Alabama at Birmingham Blazers is where George Mira won the Most Valuable Player award for the World Football League championship game? Legion Field.,0
Paul Bronson and Enzo Maccarinelli are professional boxers in what class? Cruiserweight.,0
"Who wrote the song ""Nothing but Your Love Matters"" and was a part of a trio with his brothers Steve and Rudy? Larry Gatlin.",0
In what year was the film that Steve Hoban is best known for released?2009.,0
What is the birthyear of the assistant of the first English player to win football league titles in four countries?1966.,0
"Between Dr Pepper and Grapico, which carbonated drink is sold specifically in the Southeastern United States? Grapico.",0
Which musician was involved with both Luaka Bop and Talking Heads? David Byrne.,0
"For Those Who Think Young features what American comedian, voice artist, actor and TV personality, born in 1982? Paul Lynde",0
The place where John Laub is an American criminologist and Distinguished University Professor in the Department of Criminology and Criminal Justice at was founded in what year?1856.,0
"James Milner Phillips supervised the building of the Bluebird-Proteus CN7, driven by a man who died in what year?1967",0
"In addition to composing and singing, Avadhoot Gupte also directed which 2015 musical film starring Santosh Juvekar and Tejaswini Pandit? Ek Tara.",0
Top 5 Restaurants is a television series presented in part by which Food Network personality? Sunny Anderson,0
"Spaceballs, a 1987 American film, starred which actor that was best known for his role in ""Eight is Enough""? Dick Van Patten",0
Joseph Michael Young is professional basketball player for a NBA team first established in what year?1967,0
"What artist born as Tyrone William Griffin Jr. Is featured as s guest on the album Ether, by B.O.B. Ty Dolla Sign.",0
What Canadian country singer performs in the Wilsons with her husband? Kortney Wilson.,0
"Which American actress, producer, director, and former child model born in 1979 does the 2016 American supernatural horror film The Darkness star? Jennifer Morrison",0
"In 1983, the Los Angeles Rams had which player as a running back? Eric Dickerson",0
"Which mall, located in Fort Wayne, Indiana and home to a retailer chain of catelog showrooms carrying fine jewlery, toys, sporting goods, and electronics, closed in 2003? Southtown Mall.",0
"Who, also known as Jose Roberto da Silva is known to have Juan Figer as his agent? Zé Roberto.",0
In which city was born the man who wrote a book about a British Army officer who fought in the Second Boer War? London,0
The designer of the Caja Madrid Obelisk was born in what year?1951,0
Which actress played Claire the friend of Kate Austen's character in the televison serise Lost? Emilie de Ravin.,0
"In how many countries, was this 2-seater hatchback Microcar manufactured and marketed by this group led by Annette Winkler?46 countries. ",0
Oliver Goodall belong to a group of military pilots formed from what Fighter Group?332nd Fighter Group.,0
"Yale had a relationship with which institution, that has an urban stream called Fonteyn Kill flowing through it? Vassar College",0
"Ammonium perchlorate was used in the disaster that occurred in what city? Henderson, Nevada.",0
"Aiko, Princess Toshi is the only child of Crown Prince Naruhito and what princess who was born on December 9, 1963, and is a member of the Imperial house of Japan through marriage? Masako, Crown Princess of Japan.",0
Manchester United won the match 2–1 with goals from which English professional footballer who plays as a winger for Premier League club Manchester United and the England national team? Jesse Lingard,0
The person named NBA Finals MVP for the second time in the 1986 NBA Playoffs retired as a player for what team? Boston Celtics.,0
"The list of players who have played for the Princeton Rays includes what player nicknamed ""The Perfect Storm""? Carl Crawford.",0
What Israeli football forward participated in the ninth FIFA World Cup? Rachamim Talbi,0
"Miracle is a song by Julian Perretta, that was a collaboration with what Belgian DJ and record producer that is best known for ""Are you with me"" and ""Reality""? Lost Frequencies.",0
"The band that released ""Prophets"" is from what city in Ontario?  Hamilton.",0
What is the name of the segment of US 78 that was designed to allow more direct connections between cities in the southeast? Interstate 22.,0
"Which magazine wrote about Disney Channel, Disney Adventures or Jet? Disney Adventures.",0
Luke Day was known for his leadership role in an armed uprising in Massachusetts that ended in what year?1787,0
"Which retired American football player played defense for the 1983 Dallas Cowboys, and briefly left football in 1979 to pursue a career in boxing? Ed ""Too Tall"" Jones.",0
What cricketeer active 1974–1993 had a strong performance in the tour by the Australian cricket team in England in 1981? Ian Botham.,0
 The Philadelphia Spinners won the AUDL Championship over the Indianapolis AlleyCats at a stadium located in which US state ? Michigan.,0
"Which of the co-hosts of ""SVP & Russillo"" on ESPN Radio was born in West Tisbury, Massachusetts? Ryen Russillo.",0
"What was the beginning year of the European debt crisis that particularly affected Portugal, Italy, Greece, and Spain?2009.",0
The National Commission of Audit was a commission chaired by what  Australian businessman Tony Shepherd,0
"A English former radio and television presenter who was known for presenting ""It's a Knockout"" was represented in criminal trial by the man who is current chairman of what football club? Barnsley.",0
"Which character, an elder sister, was played by Melissa Sue Anderson in the NBC series ""Little House on the Prairie""? Mary Ingalls.",0
"What industrial metal band had a single from their 1992 album called ""Just One Fix"" which featured samples from the 1986 British biopic ""Sid and Nancy""?  Ministry",0
"Wolves Within is the fourth album by a band from what city and state? Minneapolis, Minnesota.",0
Which Seattle-based rock band only has one remaining member and released the song Fell on Black Days in 1997? Soundgarden.,0
 Light In The Attic Records has re-released works by what artist who disapeared in 1975? Jim Sullivan.,0
Rosslyn Taylor stars in what show that follows a character named Rudy Tabootie? ChalkZone,0
"Which former NASA astronaut born November 14, 1933 is depicted in Apollo 13, a 1995 American space adventure docudrama film? Fred Haise",0
Averell Spicer played college football at an university located in what city? Los Angeles,0
"What is the Chinese name of the wife of the editor of the popular American magazine ""Asia"" who spent a significant portion of her life in Zhenjiang, China? Sai Zhenzhu.",0
Tara Ochs has a film credit for which 2010 romantic comedy-drama film by Greg Berlanti? Life as We Know It.,0
"The album ""Greatest Hits"" by Crosby, Stills & Nash was dedicated to what Rock and Roll Hall of Fame inductee? Cass Elliot.",0
Which of those that repeated a home run in the Major Leagues after Robert Eenhoorn has previously played in MLB for the Cincinnati Reds in 2012? Didi Gregorius.,0
"Which of the town in which Borough of Broxbourne council is based is a town in the Broxbourne borough of the English county of Hertfordshire, situated in the Lea Valley? Hoddesdon.",0
"Who is both a winner of the Scottish Football Writers' Association Footballer of the Year award, and plays as a striker? Leigh Griffiths.",0
What was the 2000 population of the town where The Round Lake Library is located?604.,0
Which architect that designed 8 House was born on 2 October 1974?  Bjarke Ingels.,0
"Crown for Christmas stars which English actor, best known for his roles as Adam Carter in the BBC One spy drama series ""Spooks""? Rupert Penry-Jones",0
Which English actor known for typecast roles in horror films stars in Flaming Fury? Boris Karloff.,0
"Hawaii Route 31 begins in at an intersection with Hawaii Routes 310 and 311 in a census-designated place with at the 2010 census a population of what?20,881.",0
In which year was the historic house and museum that the Maine Historical Society operates from designated as a National Historic Landmark?1962.,0
"Ayot Green is one of several ""Ayots"" in the area including what small village and civil parish in Hertfordshire, between Harpenden and Welwyn Ayot St Lawrence.",0
Which 1956 French movie began the acting and directing career of François Leterrier? A Man Escaped.,0
Which retired American professional tennis player was defualted in a 1999 match for swearing at a line judge? Andre Agassi,0
In what year was the first novel written by Richard Paul Evans published?1993.,0
Which co-owner of Rainer-Wurz won Le Mans 24 Hours twice? Alexander Wurz.,0
Greg Cumbel is a broadcaster on NFL for CBS alongside which former American football quarterback? Trent Green.,0
"Who directed the American short silent film shot on May 20, 1891 in collaboration with ""The Wizard of Menlo Park""? William K. L. Dickson",0
Newfound Regional High School includes students from what town with a population of 602 at the 2010 census? Hebron.,0
What fighter-wing pilot was one of the top three scoring flying aces of all time and exceed 300 confirmed victories? Gerhard Barkhorn,0
"Baleine, Nova Scotia is best known as the landing site for a pilot born in which year ?1902",0
Who was a member of the 1988-89 FC Bayern Munich season and was born in 1965 in Kallebäck? Johnny Ekström.,0
"Which American football player who played 15 seasons for the Dallas Cowboys and retired in 1989 was a big factor in the 1983 Dallas Cowboys season? Ed ""Too Tall"" Jones.",0
"The home ground stadium for FC Copenhagen hosted a crowd of how many during the 2010 Danish Cup Final?18,856",0
"Matt Smith is a retired American professional baseball player that graduated from this Roman Catholic, private preparatory school in Summerlin, Nevada? Bishop Gorman High School",0
"What was the population at the 2011 census of the suburb in which Brett Roneberg was born?9,309.",0
"In 2016, which NHL player achieved the same status as the baseball player featured in 1989's movie ""Field of Dreams""? Jorge Alves.",0
Braunauer Zeitgeschichte-Tage has annually taken place in which Upper Austrian town since 1992? Braunau am Inn.,0
Who is an indie pop singer that combines masculine and feminine characteristics? Vinnie Who.,0
Lazarus Long is a fictional character created by an American science fiction writer who died in what year?1988,0
"During the 2010 Dutch general election, which current Prime Minister led the People's Party for Freedom and Democracy? Mark Rutte",0
What is the more commonly known name for Cassius Clay and fought Alonzo Johnson in a ten-round boxing match? Muhammad Ali.,0
"Pehchaan: The Face of Truth stars Vinod Khanna, Rati Agnihotri and which Indian actress, producer, and former model who also produced the film? Raveena Tandon",0
"In which state was the black farmhand lynched in 1916 in with over 10,000 spectators, that prompted Silent Parade with about 10,000 African Americans along Fifth Avenue starting at 57th Street in New York City the next year? Texas",0
"Shaker Paleja's film roles include an appearance in The Day the Earth Stood Still with a Canadian actor, director, producer, adn musician who was born in what year?1964.",0
Who is the Minnesota senator that was married to Muriel Humphrey and served as the 38th Vice President of the United States? Hubert Humphrey.,0
Which team defeated the 49ers by 34-31 in the 2013 Super Bowl? Baltimore Ravens,0
"Who holds the trademarks relating to the Nick Jr series that Will Kindrick worked on? GabbaCaDabra, LLC.",0
In what year was the dancer who replaced Jared Murillo in series 8 of Strictly Come Dancing born?1980.,0
"What was the population at the 2010 census of the incorporated village all of which is served by the East Williston Union Free School District?2,556.",0
