statement,label
"You are a helpful assistant. Please answer the question according to the given supporting facts. \n\n SUPPORT_FACTS:Fact1: Jim Sheridan:Jim Sheridan (born 6 February 1949) is an Irish playwright, screenwriter, film director, and film producer.  In the few years from 1989 to 1993, Sheridan made three acclaimed films set in Ireland (""My Left Foot"", ""The Field"", and ""In the Name of the Father"") that between them received 13 Academy Award nominations.  Sheridan has personally received six Academy Award nominations.  In addition to the above-mentioned films, he is also known for the films ""The Boxer"" and ""In America"".; Fact2: The Boxer (1997 film):The Boxer is a 1997 sports-drama film by Irish director Jim Sheridan.  Starring Daniel Day-Lewis and Emily Watson, the film centers on the life of a boxer and former Provisional IRA volunteer Danny Flynn, played by Day-Lewis, who is trying to ""go straight"" after his release from prison.  The film is the third collaboration between Sheridan and Day-Lewis, and portrays the increase of splinter groups within the IRA. \n\n QUESTION:Jim Sheridan is a director who created the sports-drama film released in what year? \n\n Answer: 1997",0
"You are a helpful assistant. Please answer the question according to the given supporting facts. \n\n SUPPORT_FACTS:Fact1: Greg Carter (filmmaker):Nestor Gregory Carter, professionally known as Greg Carter, is a filmmaker from Texas who has produced more than nineteen feature films and documentaries, nine of which he directed and six he wrote.  He is a native of Houston.  Carter has been inducted into the Texas Filmmakers' Hall of Fame in 2006, in recognition of his film and community contributions.; Fact2: Greg Carter (filmmaker):Nestor Gregory Carter, professionally known as Greg Carter, is a filmmaker from Texas who has produced more than nineteen feature films and documentaries, nine of which he directed and six he wrote.  He is a native of Houston.  Carter has been inducted into the Texas Filmmakers' Hall of Fame in 2006, in recognition of his film and community contributions.; Fact3: Houston:Houston ( ) is the most populous city in the U.S. state of Texas and the fourth-most populous city in the United States.  With a census-estimated 2016 population of 2.303 million within an area of 667 sqmi , it is also the largest city in the southern United States and the seat of Harris County.  Located in Southeast Texas near the Gulf of Mexico, it is the principal city of the Greater Houston metro area, which is the fifth-most populated MSA in the United States. \n\n QUESTION:Filmmaker Greg Carter is from which Texas city in Harris County? \n\n Answer:  Houston",0
"You are a helpful assistant. Please answer the question according to the given supporting facts. \n\n SUPPORT_FACTS:Fact1: Alcatraz (disambiguation):Alcatraz Island, or simply Alcatraz, is an island in San Francisco Bay, California.; Fact2: Alcatraz Island:Alcatraz Island ( ) is located in San Francisco Bay, 1.25 mi offshore from San Francisco, California, United States.  The small island was developed with facilities for a lighthouse, a military fortification, a military prison (1868), and a federal prison from 1934 until 1963.  Beginning in November 1969, the island was occupied for more than 19 months by a group of Native Americans from San Francisco, who were part of a wave of Native activism across the nation, with public protests through the 1970s.  In 1972, Alcatraz became part of a national recreation area and received designation as a National Historic Landmark in 1986. \n\n QUESTION:What is the single word name of the island that housed a federal prison from 1934 to 1963? \n\n Answer:  Alcatraz",0
"You are a helpful assistant. Please answer the question according to the given supporting facts. \n\n SUPPORT_FACTS:Fact1: Adam Zotovich:Adam Zotovich is a Broadway performer and producer.  He is best known for being among the producers of ""The Color Purple's"" theatrical adaptation.  As of 2014, Zotovich has produced eight shows that have spawned tours, a London engagement and have grossed a total of more than $245 million.  As a performer, he has also been credited as an understudy, swing or replacement in shows such as ""The Wedding Singer"", ""Contact"", and revivals of ""Fiddler on the Roof"" and ""Chicago"".; Fact2: The Wedding Singer (musical):The Wedding Singer is a musical with music by Matthew Sklar, lyrics by Chad Beguelin, and a book by Beguelin and Tim Herlihy.  It is based on the 1998 film of the same name.  The musical revolves around Robbie, who sings at weddings, his failed relationship with his former fiancée, and his romance with a new love, Julia.; Fact3: The Wedding Singer (musical):The Wedding Singer is a musical with music by Matthew Sklar, lyrics by Chad Beguelin, and a book by Beguelin and Tim Herlihy.  It is based on the 1998 film of the same name.  The musical revolves around Robbie, who sings at weddings, his failed relationship with his former fiancée, and his romance with a new love, Julia. \n\n QUESTION:A musical who has music by Matthew sklar, lyrics by Chad Beguelin and a book by Beguelin and Tim Herlihy was based on a film from what year? \n\n Answer: 1998",0
"You are a helpful assistant. Please answer the question according to the given supporting facts. \n\n SUPPORT_FACTS:Fact1: Jim Pugh:Jim Pugh (born February 5, 1964 in Burbank, California) is a former professional tennis player from the United States.  A doubles specialist, he won three Grand Slam men's doubles titles (two Australian Open, one Wimbledon) and five Grand Slam mixed doubles titles (three Australian Open, one Wimbledon, one US Open).  Pugh reached the World No. 1 doubles ranking in 1989.; Fact2: John Lloyd (tennis):John Lloyd (born 27 August 1954) is a British former professional tennis player.  Lloyd reached an ATP world ranking of 21 from 23 July 1978 to 30 July 1978, and was ranked as UK number 1 in 1984 and 1985.  He now works as sports commentator.; Fact3: John Lloyd (tennis):John Lloyd (born 27 August 1954) is a British former professional tennis player.  Lloyd reached an ATP world ranking of 21 from 23 July 1978 to 30 July 1978, and was ranked as UK number 1 in 1984 and 1985.  He now works as sports commentator. \n\n QUESTION:Which former professional tennis player is now a sports commentator, Jim Pugh or John Lloyd? \n\n Answer:  John Lloyd",0
"You are a helpful assistant. Please answer the question according to the given supporting facts. \n\n SUPPORT_FACTS:Fact1: Roman Coppola:Roman François Coppola (born April 22, 1965) is a French-born American filmmaker, screenwriter, producer, and entrepreneur.  With the 2012 film ""Moonrise Kingdom"", he and co-writer Wes Anderson were nominated for the Academy Award for Best Original Screenplay.  In 2016, his television series ""Mozart in the Jungle"" won the Golden Globe Award for Best Television Series – Comedy.; Fact2: Moonrise Kingdom:Moonrise Kingdom is a 2012 American coming-of-age film directed by Wes Anderson, written by Anderson and Roman Coppola, and described as an ""eccentric, pubescent love story.""  It features newcomers Jared Gilman and Kara Hayward in the main roles and an ensemble cast.  Filming took place in Rhode Island from April to June 2011.  Worldwide rights to the independently produced film were acquired by Focus Features. \n\n QUESTION:Roman Coppola was a screenwriter who wrote which 2012 coming-of-age film? \n\n Answer:  Moonrise Kingdom",0
"You are a helpful assistant. Please answer the question according to the given supporting facts. \n\n SUPPORT_FACTS:Fact1: John Rickard (academic):John Anthony Rickard (born 12 July 1945) is an economist, and Chair of Higher Education Governing Council of Melbourne Institute of Technology, Australia.  Previously, he has been Vice Chancellor at Central Queensland University and the University of Southern Queensland, Dean at Monash University, Director of the Graduate School of Management at Deakin University and Foundation Professor (Financial Economics) at the University of Melbourne.; Fact2: Deakin University:Deakin University is an Australian public university with approximately 53,000 higher education students in 2016.  Established in 1974, the University was named after the leader of the Australian federation movement and the nation's second Prime Minister, Alfred Deakin.  Its main campuses are in Melbourne's Burwood suburb, Geelong Waurn Ponds, Geelong Waterfront and Warrnambool, as well as the online Cloud Campus.  Deakin also has learning centres in Dandenong, Craigieburn and Werribee, all in the state of Victoria.  It was formally established in 1974 with the passage of the ""Deakin University Act 1974"".  Deakin is one of Australia's fastest growing research universities.  89% of Deakin's research is rated at or above world class.  Its combined research funding increased from A$4.5 million in 1997 to A$47.2 million in 2015. \n\n QUESTION:The school where John Rickard served as Director of the Graduate School of Management was established in what year? \n\n Answer: 1974",0
"You are a helpful assistant. Please answer the question according to the given supporting facts. \n\n SUPPORT_FACTS:Fact1: Operation Greif:Operation ""Greif"" (German: ""Unternehmen Greif"" ; ] , meaning ""Griffin"") was a special operation commanded by Waffen-SS commando Otto Skorzeny during the Battle of the Bulge in World War II.  The operation was the brainchild of Adolf Hitler, and its purpose was to capture one or more of the bridges over the Meuse river before they could be destroyed.  German soldiers, wearing captured British and US Army uniforms and using captured Allied vehicles, were to cause confusion in the rear of the Allied lines.  A lack of vehicles, uniforms, and equipment limited the operation and it never achieved its original aim of securing the Meuse bridges.  Skorzeny's postwar trial set a precedent clarifying article 4 of the Geneva Convention: as the German soldiers removed the Allied uniforms before engaging in combat, they were not to be considered francs-tireurs.; Fact2: Battle of the Bulge:The Battle of the Bulge (16 December 1944 – 25 January 1945) was the last major German offensive campaign on the Western Front during World War II.  It was launched through the densely forested Ardennes region of Wallonia in eastern Belgium, northeast France, and Luxembourg, towards the end of World War II.  The surprise attack caught the Allied forces completely off guard.  American forces bore the brunt of the attack and incurred their highest casualties of any operation during the war.  The battle also severely depleted Germany's armored forces, and they were largely unable to replace them.  German personnel and, later, Luftwaffe aircraft (in the concluding stages of the engagement) also sustained heavy losses. \n\n QUESTION:Operation ""Greif"" was a special operation during a battle where which forces incurred their  highest casualties of any operation during the war ? \n\n Answer:  American forces.",0
"You are a helpful assistant. Please answer the question according to the given supporting facts. \n\n SUPPORT_FACTS:Fact1: Konstantin Derzhavin:Konstantin Derzhavin (, Batumi – 2 November 1956, Leningrad) was a Russian literary and theater critic, translator, and writer.  He wrote the libretto to Aram Khachaturian's ballet ""Gayane"".  His wife was the ballerina Nina Aleksandrovna Anisimova.; Fact2: Aram Khachaturian:Aram Il'yich Khachaturian ( ; Russian: Ара́м Ильи́ч Хачатуря́н ; Armenian: Արամ Խաչատրյան , ""Aram Xačatryan""; ] ; 6 June [O.S. 24 May] 1903 1 May 1978) was a Soviet Armenian composer and conductor.  He is considered one of the leading Soviet composers.; Fact3: Aram Khachaturian:Aram Il'yich Khachaturian ( ; Russian: Ара́м Ильи́ч Хачатуря́н ; Armenian: Արամ Խաչատրյան , ""Aram Xačatryan""; ] ; 6 June [O.S. 24 May] 1903 1 May 1978) was a Soviet Armenian composer and conductor.  He is considered one of the leading Soviet composers. \n\n QUESTION:Which leading Soviet Armenian composer composed the ballet whose libretto was written by Konstantin Derzhavin? \n\n Answer:  Aram Khachaturian.",0
"You are a helpful assistant. Please answer the question according to the given supporting facts. \n\n SUPPORT_FACTS:Fact1: Situational analysis:Situational analysis (or Situational logic) is a concept advanced by Popper in his The Poverty of Historicism.  ""Situational analysis"" is a process by which a social scientist tries to reconstruct the problem situation confronting an agent in order to understand that agent's choice.; Fact2: The Poverty of Historicism:The Poverty of Historicism is a 1957 book by philosopher Karl Popper, in which the author argues that the idea of historicism is dangerous and bankrupt. \n\n QUESTION:Situational analysis was coined in a book by Karl Popper in what year? \n\n Answer: 1957",0
"You are a helpful assistant. Please answer the question according to the given supporting facts. \n\n SUPPORT_FACTS:Fact1: Melina Matsoukas:Melina Matsoukas (born January 14, 1981) is an American director of music videos, television shows and commercials.  She is a two-time Grammy Award winner for her ""We Found Love"" and ""Formation"" music videos.; Fact2: We Found Love (music video):The music video for Barbadian singer Rihanna's 2011 single ""We Found Love"" was directed by Melina Matsoukas.  It was filmed on September 26–28, 2011, in the New Lodge area of Belfast and Bangor, County Down, Northern Ireland.  People driving around the location of the set informed BBC that traffic in the area was congested as drivers wanted to see the singer.  The video premiered on October 19, 2011, and was made available to download digitally three days later on October 22.  As of September 2017, the video has amassed over 740 million views on YouTube. \n\n QUESTION:What year did American director of music videos, Melina Matsoukas direct Rihanna's single ""We Found Love""? \n\n Answer: 2011",0
"You are a helpful assistant. Please answer the question according to the given supporting facts. \n\n SUPPORT_FACTS:Fact1: One Plus One Is One:One Plus One Is One is the fourth studio album by Badly Drawn Boy, released in 2004.  It is his last album for XL Recordings.; Fact2: Badly Drawn Boy:Damon Michael Gough (born 2 October 1969, in Dunstable, Bedfordshire), known by the stage name Badly Drawn Boy, is an English indie singer-songwriter and multi-instrumentalist. \n\n QUESTION:One Plus One is One is the fourth studio album by what English indie singer-songwriter and multi-instrumentalist, who was born in Dunstable, Bedfordshire? \n\n Answer:  Badly Drawn Boy",0
"You are a helpful assistant. Please answer the question according to the given supporting facts. \n\n SUPPORT_FACTS:Fact1: Eric Harrison (footballer):Eric Harrison (born 5 February 1938) is an English former professional football player and coach.  He is probably best known for being the man behind the Manchester United youth setup that produced the group of players known as ""Fergie's Fledglings"", including David Beckham, Ryan Giggs, Gary Neville and Paul Scholes.; Fact2: Gary Neville:Gary Alexander Neville (born 18 February 1975) is an English football coach and former player who until recently served as assistant manager for the England national football team, and as co-owner of Salford City.  Since retiring from football in 2011, Neville went into punditry and was a commentator for Sky Sports until he took over the head coach position at Valencia.  After being sacked by the club in 2016, he returned to his position as a pundit for Sky Sports later that year. \n\n QUESTION:Which player from ""Fergie's Fledglings"" was co-owner of Salford City? \n\n Answer:  Gary Neville.",0
"You are a helpful assistant. Please answer the question according to the given supporting facts. \n\n SUPPORT_FACTS:Fact1: 2015–16 Minnesota Timberwolves season:The 2015–16 Minnesota Timberwolves season was the 27th season of the franchise in the National Basketball Association (NBA).  Before the season, the Timberwolves announced that head coach and team president Flip Saunders will not coach the team this season as he continued his battle with cancer.  Sam Mitchell was named interim head coach.  On October 25, 2015, Saunders died and the Wolves announced that Mitchell would be the interim coach for the entire season.  Around the start of the season, the Timberwolves would be the first team in NBA history to hold four players that were around 20 or younger between Andrew Wiggins, Zach LaVine, Karl-Anthony Towns, and Tyus Jones to start out a season.  It would also mark the final season under Kevin Garnett's time in the NBA and his return with the Timberwolves.; Fact2: Karl-Anthony Towns:Karl-Anthony Towns Jr. (born November 15, 1995) is a Dominican-American professional basketball player for the Minnesota Timberwolves of the National Basketball Association (NBA).  He played college basketball for the University of Kentucky.  Towns was named to the Dominican Republic national basketball team Olympic squad as a 16-year-old, although the Dominican Republic ultimately did not qualify for the 2012 Olympics.  He was selected with the first overall pick in the 2015 NBA draft by the Minnesota Timberwolves, and went on to be named NBA Rookie of the Year for the 2015–16 season. \n\n QUESTION:Which Minnesota Timberwolves player was around 20 or younger in the 2015-16 season and also played for University of Kentucky ? \n\n Answer:  Karl-Anthony Towns.",0
"You are a helpful assistant. Please answer the question according to the given supporting facts. \n\n SUPPORT_FACTS:Fact1: Treklanta:Treklanta (formerly ""TrekTrax Atlanta"") is an annual ""Star Trek"" convention based in Atlanta, Georgia that places special emphasis on fan-based events, activities, programming and productions.; Fact2: Star Trek:Star Trek is an American science fiction media franchise based on the television series created by Gene Roddenberry.  The first television series, simply called ""Star Trek"" and now referred to as """", debuted in 1966 and aired for three seasons on the television network NBC.  It followed the interstellar adventures of Captain James T Kirk (William Shatner) and his crew aboard the starship USS ""Enterprise"", a space exploration vessel, built by the interstellar federal republic United Federation of Planets in the twenty-third century.  The ""Star Trek"" canon of the franchise includes ""The Original Series"", an animated series, five spin-off television series, and its film franchise in addition to further adaptations made in several media since the original. \n\n QUESTION:Treklanta (formerly ""TrekTrax Atlanta"") is an annual convention for what American science fiction media franchise? \n\n Answer:  Star Trek",0
"You are a helpful assistant. Please answer the question according to the given supporting facts. \n\n SUPPORT_FACTS:Fact1: The Last Place:The Last Place is the second studio album by American indie rock band Army Navy, released on July 12, 2011 on the band's own label, The Fever Zone.  A music video for ""Ode to Janice Melt"", directed by Jeremy Konner and starring Jason Ritter and Simon Helberg, was released on September 15, 2011.  ""The Long Goodbye"" appeared in the movie ""Beastly"".; Fact2: The Last Place:The Last Place is the second studio album by American indie rock band Army Navy, released on July 12, 2011 on the band's own label, The Fever Zone.  A music video for ""Ode to Janice Melt"", directed by Jeremy Konner and starring Jason Ritter and Simon Helberg, was released on September 15, 2011.  ""The Long Goodbye"" appeared in the movie ""Beastly"".; Fact3: Simon Helberg:Simon Maxwell Helberg (born December 9, 1980) is an American actor, comedian, and musician, best known for his role as Howard Wolowitz in the sitcom ""The Big Bang Theory"" (2007–), for which he won a Critics' Choice Television Award in 2013. \n\n QUESTION:What is the name of this American actor, comedian, and musician, born in 1980, who starred with Jason Ritter in ""Ode to Janice Melt""? \n\n Answer:  Simon Helberg",0
"You are a helpful assistant. Please answer the question according to the given supporting facts. \n\n SUPPORT_FACTS:Fact1: Reunion (Gummer):Reunion, a public sculpture by Don Gummer, is located on the Indiana University-Purdue University Indianapolis campus, located near downtown Indianapolis, Indiana.  The sculpture consists of two interlocking metal forms that have separate bases that eventually unite with one another.  ""Reunion"" is located on the east side of the Herron School of Art and Design and is approximately 253 cm in height and approximately 167 cm wide.  ""Reunion"" was created in 1992 as a model for a larger Reunion sculpture located in Japan.  ""Reunion"" is made from cast bronze.; Fact2: Don Gummer:Don Gummer (born December 12, 1946) is an American sculptor.  His early work concentrated on table-top and wall-mounted sculpture; but, in the mid-1980s, he shifted his interest to large free-standing works, often in bronze.  In the 1990s, he added a variety of other materials, such as stainless steel, aluminum and stained glass.  His interest in large outdoor works also led him to an interest in public art.  His wife is actress Meryl Streep. \n\n QUESTION:Reunion is a sculpture by a man born in what year? \n\n Answer: 1946",0
"You are a helpful assistant. Please answer the question according to the given supporting facts. \n\n SUPPORT_FACTS:Fact1: Behind a Mask (album):Behind a Mask is the debut album by Russian alternative/punk rock band Louna.  It was released on April 30, 2013, in North America on Red Decade Records.  The disc is a compilation of the best tracks from the albums ""Let's Get Louder"" and ""The Time of X"".; Fact2: Behind a Mask (album):Behind a Mask is the debut album by Russian alternative/punk rock band Louna.  It was released on April 30, 2013, in North America on Red Decade Records.  The disc is a compilation of the best tracks from the albums ""Let's Get Louder"" and ""The Time of X"".; Fact3: Louna:Louna is an alternative/punk rock band, formed in Moscow in 2008 by Tracktor Bowling musicians Lousine Gevorkian and Vitaly Demidenko. \n\n QUESTION:Which alternative/punk band from Moscow has a track called ""The Time of X""?  \n\n Answer:  Louna.",0
